"id","name","topo","hydro","muid","lu_mgt","soil_plant_init","surf_stor","snow","field","hyd_grp","area_ha","slp"
"    7236","hru7236","topohru7236","           hyd7236",172164,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.51,0.02898
"    7237","hru7237","topohru7237","           hyd7237",172111,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.33,0.0143
"    7238","hru7238","topohru7238","           hyd7238",1605980,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.2,0.03091
"    7239","hru7239","topohru7239","           hyd7239",172123,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.06,0.03776
"    7240","hru7240","topohru7240","           hyd7240",172144,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.12,0.00825
"    7241","hru7241","topohru7241","           hyd7241",1606008,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.03,0.02067
"    7242","hru7242","topohru7242","           hyd7242",167975,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.06,0.0194
"    7243","hru7243","topohru7243","           hyd7243",172112,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.18,0.03089
"    7244","hru7244","topohru7244","           hyd7244",172149,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.1,0
"    7245","hru7245","topohru7245","           hyd7245",167957,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.03,0.03389
"    7246","hru7246","topohru7246","           hyd7246",167956,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.12,0.01191
"    7247","hru7247","topohru7247","           hyd7247",1605976,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.05,0
"    7248","hru7248","topohru7248","           hyd7248",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.54,0.01476
"    7249","hru7249","topohru7249","           hyd7249",172112,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.23,0.01878
"    7250","hru7250","topohru7250","           hyd7250",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.02,0
"    7251","hru7251","topohru7251","           hyd7251",172122,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.06,0
"    7252","hru7252","topohru7252","           hyd7252",172123,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.28,0.01639
"    7253","hru7253","topohru7253","           hyd7253",172149,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.04,0
"    7254","hru7254","topohru7254","           hyd7254",172112," CS_NT_tile_GW_LS","    soilnut_40-50","             null","          snow001","             null","C",0.02,0
"    7255","hru7255","topohru7255","           hyd7255",172145,"     SC_NT_tile_B","    soilnut_20-30","             null","          snow001","             null","B",0.1,0.00057
"    7256","hru7256","topohru7256","           hyd7256",172122,"     CS_RotT_tile","    soilnut_60-70","             null","          snow001","             null","B",0.04,0
"    7257","hru7257","topohru7257","           hyd7257",172111,"   SC_RotT_tile_B","    soilnut_30-40","             null","          snow001","             null","C",0.05,0
"    7258","hru7258","topohru7258","           hyd7258",172123,"       CS_FT_tile","    soilnut_50-60","             null","          snow001","             null","C",0.61,0.00531
"    7259","hru7259","topohru7259","           hyd7259",172149,"          CS_RotT","    soilnut_20-30","             null","          snow001","             null","B",0.14,0.03053
"    7260","hru7260","topohru7260","           hyd7260",172144,"       CS_FT_tile","    soilnut_20-30","             null","          snow001","             null","C",0.01,0.07071
"    7261","hru7261","topohru7261","           hyd7261",1605976,"     SC_NT_tile_B","    soilnut_30-40","             null","          snow001","             null","B",0.64,0.00617
"    7262","hru7262","topohru7262","           hyd7262",1606008," CS_NT_tile_GW_LS","    soilnut_50-60","             null","          snow001","             null","C",0.16,0.01382
"    7263","hru7263","topohru7263","           hyd7263",167957,"     SC_NT_tile_B","       soilplant1","             null","          snow001","             null","C",1.57,0.0124
"    7264","hru7264","topohru7264","           hyd7264",172145,"       SC_FT_tile","    soilnut_30-40","             null","          snow001","             null","B",0.07,0.003
"    7265","hru7265","topohru7265","           hyd7265",172122,"     SC_NT_tile_B","    soilnut_70-80","             null","          snow001","             null","B",0.04,0
"    7266","hru7266","topohru7266","           hyd7266",172123,"       CS_FT_tile","    soilnut_10-20","             null","          snow001","             null","C",0.12,0
"    7267","hru7267","topohru7267","           hyd7267",172149,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.12,0.01242
"    7268","hru7268","topohru7268","           hyd7268",172123,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.03,0.00333
"    7269","hru7269","topohru7269","           hyd7269",172149,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.02,0.046
"    7270","hru7270","topohru7270","           hyd7270",172123,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.04,0.03679
"    7271","hru7271","topohru7271","           hyd7271",1605976,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.03,0.00433
"    7272","hru7272","topohru7272","           hyd7272",167957,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.18,0.00731
"    7273","hru7273","topohru7273","           hyd7273",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.25,0.0339
"    7274","hru7274","topohru7274","           hyd7274",172145,"       SC_FT_tile","    soilnut_40-50","             null","          snow001","             null","B",0.02,0.0165
